Airport,Avg Origin Delay,Avg Destination Delay
LERJ,0.29070992789794786,0.0
LERL,-15.407894736842106,0.0
LERS,2.977822257806245,0.0
LERT,10.415,0.0
LESA,4.203990610328638,0.0
LESO,2.996447873933711,0.0
LEST,3.0115304277341313,0.0
LESU,-2.413815789473684,0.0
LETL,1.7,0.0
LETO,2.3016129032258066,0.0
LEVC,3.909448362252946,0.0
LEVD,6.799168615224733,0.0
LEVT,1.0549382716049382,0.0
LEVX,6.906646780729401,0.0
LEXJ,3.640034932892076,0.0
LEZG,2.714228855721393,0.0
LEZL,6.9451595398306925,0.0
LFAC,9.175,0.0
LFAQ,-0.35,0.0
LFAT,-3.6046296296296294,0.0
LFAV,-1.6444444444444446,0.0
LFAY,3.45,0.0
LFBA,10.864285714285716,0.0
LFBD,5.323458019772761,0.0
LFBE,4.974871794871794,0.0
LFBF,7.35,0.0
LFBG,-24.333333333333332,0.0
LFBH,9.550543024227235,0.0
LFBI,0.9041025641025641,0.0
LFBL,7.061527777777778,0.0
LFBN,7.816666666666666,0.0
LFBO,3.362626174730247,0.0
LFBP,3.526711336472293,0.0
LFBT,1.7172916666666667,0.0
LFBU,8.681944444444444,0.0
LFBX,-5.058333333333334,0.0
LFBZ,6.5682696589188705,0.0
LFCK,6.677272727272727,0.0
LFCR,3.1724537037037037,0.0
LFDJ,-13.95,0.0
LFEV,8.483333333333333,0.0
LFEY,10.5,0.0
LFGA,3.45625,0.0
LFGJ,-10.630701754385965,0.0
LFJL,-1.5554421768707483,0.0
LFJR,10.48529411764706,0.0
LFKB,7.990073529411764,0.0
LFKC,12.893079096045199,0.0
LFKF,13.59793165467626,0.0
LFKJ,7.970673438675695,0.0
LFLA,4.961111111111111,0.0
LFLB,17.522329206785876,0.0
LFLC,7.894759020279167,0.0
LFLD,8.05,0.0
LFLH,5.6125,0.0
LFLI,-13.05,0.0
LFLJ,-8.372222222222222,0.0
LFLL,5.445865507246377,0.0
LFLN,-3.9166666666666665,0.0
LFLP,5.114814814814816,0.0
LFLS,15.05635860979463,0.0
LFLU,8.011666666666667,0.0
LFLV,-9.25,0.0
LFLW,-2.575,0.0
LFLX,0.7241379310344828,0.0
LFLY,0.0775,0.0
LFMA,8.391666666666667,0.0
LFMD,6.045719178082192,0.0
LFMH,6.253508771929825,0.0
LFMK,2.7582885304659497,0.0
LFML,7.468970914642751,0.0
LFMN,9.707708579181014,0.0
LFMP,2.1987538940809968,0.0
LFMQ,6.568085106382979,0.0
LFMT,6.18279702970297,0.0
LFMU,2.1037037037037036,0.0
LFMV,8.177777777777779,0.0
LFOB,5.921124396895322,0.0
LFOD,0.11666666666666667,0.0
LFOH,6.033333333333333,0.0
LFOK,10.841939890710384,0.0
LFOP,7.816666666666666,0.0
LFOT,4.064303482587065,0.0
LFOV,11.55,0.0
LFOZ,0.7378787878787879,0.0
LFPB,8.31284601620882,0.0
LFPG,7.365473703520673,8.347514331860214
LFPM,-2.02,0.0
LFPN,-4.533333333333333,0.0
LFPO,6.910118556228215,0.0
LFPT,11.332882882882883,0.0
LFPV,-1.7138888888888888,0.0
LFQB,1.9388888888888889,0.0
LFQG,-23.75,0.0
LFQQ,8.655225080385852,0.0
LFQT,5.833333333333333,0.0
LFRB,2.074380551659654,0.0
LFRC,10.597619047619048,0.0
LFRD,13.1625,0.0
LFRG,1.706497175141243,0.0
LFRH,2.9713399503722084,0.0
LFRI,7.012962962962963,0.0
LFRK,6.642857142857142,0.0
LFRM,2.1890873015873016,0.0
LFRN,8.555481162051747,0.0
LFRO,1.3291666666666666,0.0
LFRQ,-10.853030303030302,0.0
LFRS,5.539634662286597,0.0
LFRT,-1.6814102564102564,0.0
LFRV,12.025,0.0
LFRZ,2.16969696969697,0.0
LFSB,7.136735868884715,0.0
LFSD,8.05,0.0
LFSG,4.754166666666666,0.0
LFSL,1.6888888888888889,0.0
LFSN,15.99047619047619,0.0
LFST,9.789244215418814,0.0
LFTH,10.326856240126382,0.0
LFTW,6.646464646464647,0.0
LFTZ,1.2678571428571428,0.0
LFVP,10.841666666666667,0.0
LGAD,-38.7,0.0
LGAL,-11.870833333333334,0.0
LGAV,2.656559776115214,0.0
LGBL,10.871842105263159,0.0
LGEL,16.566666666666666,0.0
LGHI,4.3,0.0
LGIO,2.9633333333333334,0.0
LGIR,5.654677152317881,0.0
LGKF,14.426521287642782,0.0
LGKL,9.247129546137662,0.0
LGKO,5.462775351770985,0.0
LGKP,9.889132882882883,0.0
LGKR,10.789243876464324,0.0
LGKV,7.240058016877637,0.0
LGLM,18.13638095238095,0.0
LGMK,5.147384768294199,0.0
LGMT,10.71737509321402,0.0
LGPA,19.025,0.0
LGPZ,10.777693744164333,0.0
LGRP,6.717972302604382,0.0
LGRX,-0.35899224806201546,0.0
LGSA,6.9029488960938705,0.0
LGSK,5.932994732881866,0.0
LGSM,7.145325953259532,0.0
LGSR,9.328832116788321,0.0
LGST,11.587254901960785,0.0
LGSY,1.4444444444444444,0.0
LGTS,5.354957913686566,0.0
LGZA,13.080797500918779,0.0
LHBC,17.205555555555556,0.0
LHBP,8.016878433863928,0.0
LHDC,-0.28473167044595615,0.0
LHKE,3.8800000000000003,0.0
LHKK,0.5333333333333333,0.0
LHPP,5.4375,0.0
LHPR,-2.716666666666667,0.0
LHSM,6.177777777777778,0.0
LHTL,-21.104166666666668,0.0
LHUD,-4.194444444444445,0.0
LIBC,3.2453900709219856,0.0
LIBD,2.2092025903999555,0.0
LIBF,-8.36111111111111,0.0
LIBG,5.053703703703704,0.0
LIBP,3.585413153456998,0.0
LIBR,-0.9282473604826545,0.0
LICA,-1.358920867941536,0.0
LICB,0.17304560260586319,0.0
LICC,-0.06527068437180797,0.0
LICD,-0.8315476190476191,0.0
LICG,0.38544600938967133,0.0
LICJ,-0.3044345645234838,0.0
LICK,-7.5,0.0
LICR,0.13592608206857784,0.0
LICT,-8.117574989438108,0.0
LICZ,5.833333333333333,0.0
LIDT,-4.766666666666667,0.0
LIEA,-6.523663522012579,0.0
LIEE,-5.127882782462603,0.0
LIEO,1.2287348151977255,0.0
LIMC,6.359331966637991,0.0
LIME,4.671040603741497,0.0
LIMF,0.28278892733564015,0.0
LIMG,-6.857407407407408,0.0
LIMJ,0.2095586216364635,0.0
LIML,4.327648666398322,0.0
LIMP,2.0827083333333336,0.0
LIMW,9.991666666666667,0.0
LIMZ,-3.356177156177156,0.0
LIPA,17.633333333333333,0.0
LIPB,6.5416020671834625,0.0
LIPE,5.082400581716062,0.0
LIPH,3.803467781603542,0.0
LIPK,-1.0898550724637681,0.0
LIPO,-3.529153354632588,0.0
LIPQ,-6.621068353540679,0.0
LIPR,2.130562347188264,0.0
LIPX,0.031946417133149524,0.0
LIPY,-1.0426587860024392,0.0
LIPZ,4.712109054829386,0.0
LIQS,7.830952380952381,0.0
LIRA,5.842733541504034,0.0
LIRE,4.916666666666667,0.0
LIRF,7.9166678254098475,-0.15128611703476938
LIRI,5.588020833333333,0.0
LIRJ,-1.9264705882352942,0.0
LIRN,5.119516674012046,0.0
LIRP,6.631846655697006,0.0
LIRQ,6.290801465826344,0.0
LIRS,2.5822429906542057,0.0
LIRZ,7.500139386698526,0.0
LJLJ,4.882304769392034,0.0
LJMB,-1.8959876543209875,0.0
LJPZ,-1.0277777777777777,0.0
LKCS,0.01111111111111111,0.0
LKHK,-5.461904761904762,0.0
LKKB,-3.6366666666666663,0.0
LKKU,-0.09027777777777778,0.0
LKKV,-0.06666666666666667,0.0
LKLN,-10.833333333333334,0.0
LKMH,-7.161904761904762,0.0
LKMT,-2.203386454183267,0.0
LKPD,-8.984090909090908,0.0
LKPM,7.0,0.0
LKPR,8.103156668863985,0.0
LKTB,-2.962608117099135,0.0
LKVO,55.9,0.0
LLBG,8.069895759855788,0.0
LLER,-4.792276422764228,0.0
LLET,-12.45,0.0
LLOV,4.119354838709677,0.0
LLSD,18.005128205128205,0.0
LMML,4.729768286871575,0.0
LOAN,0.11764705882352941,0.0
LOIJ,-18.17777777777778,0.0
LOWG,3.437951627351448,0.0
LOWI,7.766632443531828,0.0
LOWK,3.719557195571956,0.0
LOWL,-0.25142569607514254,0.0
LOWS,7.219911767890008,0.0
LOWW,5.4441764447122045,0.0
LOWZ,-20.52857142857143,0.0
LOXZ,9.53985507246377,0.0
LPAZ,2.707777777777778,0.0
LPBJ,10.854644808743169,0.0
LPCS,7.375851581508516,0.0
LPEV,7.788888888888889,0.0
LPFR,4.834004107673484,0.0
LPLA,5.651851851851851,0.0
LPMA,4.925490196078431,0.0
LPPD,1.8892213642213642,0.0
LPPR,2.6400619999006016,0.0
LPPS,3.863586956521739,0.0
LPPT,8.172447686617316,0.0
LQBK,-5.3045197740112995,0.0
LQMO,-0.21184486373165617,0.0
LQSA,-1.9552903871829104,5.35407813570939
LQTZ,-4.1203125,0.0
LRAR,-9.552739726027397,0.0
LRBC,-0.5675470552519732,0.0
LRBM,-4.291666666666667,0.0
LRBS,-2.8168103448275863,0.0
LRBV,6.197619047619047,0.0
LRCK,-4.173880597014925,0.0
LRCL,6.087821884161318,0.0
LRCV,6.168531746031746,0.0
LRIA,-0.04259424161472247,0.0
LROD,1.419047619047619,0.0
LROP,6.362490707144681,0.0
LRSB,-0.8617001338688085,0.0
LRSM,-7.592708333333333,0.0
LRSV,-3.0712301587301587,0.0
LRTC,15.761111111111111,0.0
LRTM,7.065625,0.0
LRTR,1.1672815169435842,0.0
LSGC,11.341666666666667,0.0
LSGG,6.592376426464932,0.0
LSGK,0.5045045045045045,0.0
LSGL,-6.689784946236559,0.0
LSGS,1.0669925512104284,0.0
LSME,-2.8833333333333333,0.0
LSMP,11.930434782608696,0.0
LSTS,-8.05,0.0
LSZA,4.0309728183118745,0.0
LSZB,2.535457627118644,0.0
LSZC,4.072916666666667,0.0
LSZG,2.1333333333333333,0.0
LSZH,4.761506643208737,0.0
LSZM,3.7666666666666666,0.0
LSZR,4.734035087719298,0.0
LSZS,-2.727072310405644,0.0
LTAC,6.720694654563792,0.0
LTAD,4.216666666666667,0.0
LTAF,1.9795808966861597,0.0
LTAG,5.166666666666667,0.0
LTAI,1.6050212251345082,0.0
LTAJ,7.856086142322098,0.0
LTAN,15.203137254901963,0.0
LTAP,-4.783333333333333,0.0
LTAS,6.016666666666667,0.0
LTAT,7.7892156862745106,0.0
LTAU,7.266643291257597,0.0
LTAY,19.45,0.0
LTAZ,3.4339506172839505,0.0
LTBA,8.07808294029679,0.0
LTBH,-12.483333333333333,0.0
LTBJ,3.22378949827697,0.0
LTBQ,10.75,0.0
LTBR,-0.44230769230769235,0.0
LTBS,11.956418278346606,0.0
LTBU,2.6946236559139787,0.0
LTBY,10.46,0.0
LTBZ,-2.9833333333333334,0.0
LTCA,5.773371647509578,0.0
LTCB,3.0473333333333334,0.0
LTCC,7.866190476190477,0.0
LTCE,3.941666666666667,0.0
LTCF,43.55,0.0
LTCG,0.09954648526077098,0.0
LTCI,10.816666666666666,0.0
LTCN,32.78333333333333,0.0
LTDA,39.36666666666667,0.0
LTFC,-3.566666666666667,0.0
LTFD,-8.533333333333333,0.0
LTFE,8.2043570742418,0.0
LTFG,8.919755747126436,0.0
LTFH,0.2466292134831461,0.0
LTFJ,10.545846457405597,0.0
LTFM,3.7607938728812322,0.0
LUKK,-1.574392797319933,0.0
LWOH,7.268306737588653,0.0
LWSK,-1.3009934362249425,2.1483613204846868
LXGB,14.004182642035552,0.0
LYBE,2.6772825607064017,0.0
LYBT,1.0166666666666666,0.0
LYKV,-3.896666666666667,0.0
LYNI,-10.365900383141762,0.0
LYPG,-0.7131392863015952,0.0
LYPR,3.5283333333333333,0.0
LYTV,10.292845528455285,3.635568400770713
LZIB,-0.028641532016756434,0.0
LZKZ,-1.9616803278688524,0.0
LZPP,7.44375,0.0
LZSL,-11.851960784313725,0.0
LZTT,-9.869078947368422,0.0
LZZI,-7.433333333333334,0.0
MBPV,16.53611111111111,0.0
MDCY,6.261711711711712,0.0
MDLR,8.525754458161865,0.0
MDPC,15.867536275094414,0.0
MDPP,10.004473039215688,0.0
MDSD,8.946156622158066,0.0
MGGT,27.429166666666667,0.0
MHLM,13.92512077294686,0.0
MHPR,10.482456140350877,0.0
MKJP,28.186295418641393,0.0
MKJS,16.85283578241815,0.0
MMAN,16.775,0.0
MMAS,-21.066666666666666,0.0
MMCZ,6.333333333333333,0.0
MMGL,12.526095025983667,0.0
MMMD,50.3375,0.0
MMMX,27.67109340803642,0.0
MMMY,16.73380503144654,0.0
MMPR,9.182380952380953,0.0
MMQT,1.6666666666666667,0.0
MMSD,11.178205128205128,0.0
MMTO,5.523809523809524,0.0
MMUN,18.14737294546455,0.0
MNMG,-86.78333333333333,0.0
MPTO,14.568225605966438,0.0
MRLB,4.791786283891548,0.0
MROC,18.44526987811956,0.0
MSLP,-5.529160419790105,0.0
MTPP,7.066666666666666,0.0
MUCC,20.456666666666667,0.0
MUCF,0.7166666666666667,0.0
MUCL,12.766666666666667,0.0
MUCU,27.511174242424243,0.0
MUHA,18.845809824719776,0.0
MUHG,16.540151515151514,0.0
MUSC,7.180645161290323,0.0
MUVR,18.89355179704017,0.0
MWCR,19.249074074074073,0.0
MYEH,-21.25,0.0
MYGF,5.766666666666667,0.0
MYNN,15.733664122137405,0.0
NTAA,-26.066666666666666,0.0
OAIX,6.658666666666666,0.0
OAKB,17.236944444444443,0.0
OAKN,30.522222222222222,0.0
OBBI,17.08368544600939,0.0
OBBS,0.7166666666666667,0.0
OEAO,5.016666666666667,0.0
OEDF,6.0248378728923475,0.0
OEDR,2.283333333333333,0.0
OEGS,2.9944444444444445,0.0
OEHL,11.766666666666667,0.0
OEJN,20.34383672733826,0.0
OEKM,-56.95,0.0
OEMA,24.469724770642202,0.0
OENN,23.771875,0.0
OEPS,22.666666666666668,0.0
OERK,18.50648468094909,0.0
OERY,3.591666666666667,0.0
OETF,78.00238095238095,0.0
OEWJ,21.005555555555553,0.0
OEYN,40.93333333333333,0.0
OIIE,13.256901002879555,0.0
OIII,20.226666666666667,0.0
OIIP,-9.516666666666667,0.0
OITR,26.686666666666667,0.0
OITT,44.80833333333333,0.0
OJAI,10.575010541110329,0.0
OJAM,12.381818181818181,0.0
OJAQ,-8.075391498881432,0.0
OJMS,19.77037037037037,0.0
OKAS,6.9,0.0
OKBK,17.686356324150413,0.0
OKKK,14.304477611940298,0.0
OLBA,8.930161211868528,0.0
OMAA,16.031168398184594,0.0
OMAD,-2.967094017094017,0.0
OMAL,13.811979166666667,0.0
OMAM,11.064814814814815,0.0
OMDB,23.1404321659053,0.0
OMDM,3.194444444444444,0.0
OMDW,11.200578465063,0.0
OMFJ,46.46666666666667,0.0
OMRK,3.7438596491228067,0.0
OMSJ,10.357490421455939,0.0
OOMS,18.74352158059866,0.0
OOSA,3.787037037037037,0.0
OPIS,20.579979828542612,0.0
OPKC,26.85679933665008,0.0
OPLA,20.569101123595505,0.0
OPRK,-23.366666666666667,0.0
OPRN,27.930655737704917,0.0
OPST,12.300925925925926,0.0
ORAA,-5.45,0.0
ORBI,11.314594127806563,0.0
ORER,9.951061076604555,0.0
ORMM,15.711363636363636,0.0
ORNI,26.9,0.0
ORSU,10.047076023391813,0.0
OTBD,-0.004609929078014185,0.0
OTBH,16.770098039215686,0.0
OTHH,13.62592422421715,0.0
PAFA,34.52298850574712,0.0
PANC,13.222727272727273,0.0
PHNL,125.78333333333333,0.0
RCTP,21.186138211382115,0.0
RJAA,13.6268142151797,0.0
RJBB,13.636850574712643,0.0
RJCC,28.766666666666666,0.0
RJFF,13.588652482269504,0.0
RJGG,21.63262222222222,0.0
RJNA,-3.35,0.0
RJSS,-3.0833333333333335,0.0
RJTT,17.52489164598842,0.0
RKSI,24.964039704524467,0.0
RKSO,22.766666666666666,0.0
RKSS,22.366666666666667,0.0
RPLC,42.77569444444444,0.0
RPLL,17.847142857142856,0.0
RPVM,18.466666666666665,0.0
SAAR,-7.938888888888888,0.0
SABE,-24.666666666666668,0.0
SACO,12.192857142857143,0.0
SAEZ,1.824520699663917,0.0
SARI,12.044871794871796,0.0
SBBR,9.866460905349793,0.0
SBCF,5.083333333333333,0.0
SBEG,-25.95,0.0
SBFZ,9.327115716753022,0.0
SBGL,12.239972276938792,0.0
SBGR,8.02701177558402,0.0
SBJH,-3.8833333333333333,0.0
SBKP,-6.516304347826087,0.0
SBNF,10.916666666666666,0.0
SBRF,5.939173228346457,0.0
SBSG,16.38978494623656,0.0
SBSV,13.578496319663513,0.0
SCEL,12.406700300938219,0.0
SEGU,7.912300724637681,0.0
SELT,12.108333333333333,0.0
SEQM,11.97193448428508,0.0
SGAS,-3.0298358315488936,0.0
SKBO,23.328664098476796,0.0
SKBQ,-0.5537037037037037,0.0
SKCG,12.524771480804388,0.0
SKCL,19.242992190711057,0.0
SKRG,17.929186106791082,0.0
SLCB,21.225,0.0
SLVR,20.527539127539125,0.0
SMJP,14.78591817316841,0.0
SOCA,17.52037037037037,0.0
SPIM,24.09408602150538,0.0
SPJC,19.509484366838297,0.0
SULS,14.2125,0.0
SUMU,-6.603476669716376,0.0
SVMG,2.9833333333333334,0.0
SVMI,16.35843962585034,0.0
SVVG,-18.183333333333334,0.0
SYCJ,13.866666666666667,0.0
TAPA,10.68016058016058,0.0
TBPB,17.179179522340302,0.0
TDPD,-30.733333333333334,0.0
TFFF,19.250338600451467,0.0
TFFR,24.589174311926605,0.0
TGPY,33.93541666666667,0.0
TJBQ,-0.17802095024317247,0.0
TJSJ,10.521929824561402,0.0
TLPL,16.134188342967246,0.0
TNCA,5.14361370716511,0.0
TNCB,2.008571898650872,0.0
TNCC,10.584640083632019,0.0
TNCM,10.534410646387833,0.0
TQPF,0.3111111111111111,0.0
TTCP,18.56730769230769,0.0
TTPP,16.616361788617887,0.0
TVSA,-6.166666666666667,0.0
TVSC,5.025,0.0
TXKF,14.721460877431026,0.0
UAAA,15.296534368708656,0.0
UACC,13.421689043593569,0.0
UACK,3.9166666666666665,0.0
UADD,34.87916666666667,0.0
UAII,-17.025,0.0
UAKK,20.548198198198197,0.0
UARR,6.565749235474006,0.0
UATE,22.82459349593496,0.0
UATG,5.163057929724597,0.0
UATT,13.566666666666666,0.0
UBBB,6.978345598255656,0.0
UBBQ,12.944444444444445,0.0
UCFM,-1.680952380952381,0.0
UDYZ,3.128386004514673,0.0
UGKO,-0.6393258426966292,0.0
UGSB,-19.792857142857144,0.0
UGTB,0.864994775339603,0.0
UHBB,-12.583333333333334,0.0
UIII,17.396666666666665,0.0
UKBB,5.8480881102608855,0.0
UKDD,-6.382732732732733,0.0
UKDE,-4.35990990990991,0.0
UKDR,-10.84375,0.0
UKHH,-0.03835845896147404,0.0
UKKK,-4.740764251929301,0.0
UKKM,-10.680952380952382,0.0
UKLI,-9.121428571428572,0.0
UKLL,-1.142608980662078,0.0
UKLN,-11.352380952380951,0.0
UKLU,-5.733333333333333,0.0
UKOH,-17.92888888888889,0.0
UKOO,-4.093429487179487,0.0
UKWW,-7.176190476190476,0.0
ULAA,-3.0823529411764707,0.0
ULLI,8.397199973301294,0.0
ULMM,10.733333333333333,0.0
ULOO,4.75,0.0
ULWC,-4.421875,0.0
UMBB,-11.597619047619048,0.0
UMGG,-17.55367231638418,0.0
UMII,-8.952564102564104,0.0
UMKK,-4.9375,0.0
UMMG,-14.833333333333334,0.0
UMMS,0.8758097792448937,0.0
UMOO,-22.60686274509804,0.0
UNKL,15.837584175084174,0.0
UNNT,10.324426934097422,0.0
UNOO,-5.642857142857142,0.0
UNTT,9.172222222222222,0.0
UNWW,-2.7333333333333334,0.0
URKA,-4.433333333333334,0.0
URKK,9.5510101010101,0.0
URMG,6.8910256410256405,0.0
URML,-10.65,0.0
URMM,-0.8,0.0
URMO,2.816666666666667,0.0
URRP,2.730357142857143,0.0
URRR,-1.6432692307692307,0.0
URSS,-0.7803921568627451,0.0
URWA,17.723333333333336,0.0
URWW,17.066666666666666,0.0
USCC,1.1375,0.0
USCM,11.505555555555556,0.0
USHH,4.425,0.0
USNN,25.778333333333332,0.0
USPP,1.8405555555555557,0.0
USRR,6.675,0.0
USSS,7.441041666666666,0.0
USTR,-1.458695652173913,0.0
UTAA,11.873137802607078,0.0
UTAK,0.7081081081081081,0.0
UTAM,-12.733333333333333,0.0
UTAV,2.6666666666666665,0.0
UTDD,7.632638888888889,0.0
UTFF,2.3833333333333333,0.0
UTNU,1.6333333333333333,0.0
UTSA,0.21097560975609755,0.0
UTSB,-2.716666666666667,0.0
UTSK,42.4,0.0
UTSS,-6.885714285714286,0.0
UTTT,7.366922514619883,0.0
UUBC,1.8916666666666666,0.0
UUBW,5.653289473684211,0.0
UUDD,12.656464914733016,0.0
UUDL,-2.716666666666667,0.0
UUEE,11.720752880172709,0.0
UUMO,0.3222222222222222,0.0
UUOB,-8.233333333333333,0.0
UUOL,10.5,0.0
UUOO,2.275,0.0
UUWW,10.631435584291188,0.0
UUYY,-3.5966666666666667,0.0
UWGG,-3.1127314814814815,0.0
UWKD,2.580316091954023,0.0
UWKE,2.283333333333333,0.0
UWKS,13.15,0.0
UWLW,-29.133333333333333,0.0
UWOO,16.166666666666668,0.0
UWPS,11.75,0.0
UWSS,-0.8733333333333333,0.0
UWUU,1.7195652173913045,0.0
UWWW,0.07768031189083821,0.0
VAAH,25.02563752276867,0.0
VABB,20.930054462598644,0.0
VAPO,6.737037037037037,0.0
VCBI,11.770395783611773,0.0
VCRI,-23.383333333333333,0.0
VDPP,-20.283333333333335,0.0
VECC,16.574,0.0
VGHS,37.549065420560744,0.0
VGSY,24.68864734299517,0.0
VHHH,26.12541434324659,0.0
VIAR,14.024685534591194,0.0
VIDP,24.544932432432436,0.0
VIJP,-24.716666666666665,0.0
VILK,34.416666666666664,0.0
VLVT,63.31666666666667,0.0
VMMC,-2.35,0.0
VNKT,62.083333333333336,0.0
VOBL,16.763356343478716,0.0
VOCB,4.566666666666666,0.0
VOCI,6.116937669376694,0.0
VOGO,17.561196911196912,0.0
VOHS,22.224236760124608,0.0
VOMM,15.513231981981983,0.0
VOTV,19.108333333333334,0.0
VRDA,33.733333333333334,0.0
VRMG,13.6,0.0
VRMM,19.848553459119497,0.0
VTBD,7.09,0.0
VTBS,28.404600626468284,0.0
VTBU,23.815,0.0
VTSG,-32.975,0.0
VTSP,0.5668099331423113,0.0
VVNB,9.069111476008029,0.0
VVPQ,18.726190476190478,0.0
VVTS,13.658527907493886,0.0
VYNT,-274.5,0.0
VYYY,6.008333333333334,0.0
WADD,0.075,0.0
WBSB,18.840533980582524,0.0
WIHH,-3.783333333333333,0.0
WIII,-17.705294953802415,0.0
WIMM,-72.86544715447154,0.0
WMKK,19.914894636015326,0.0
WMKL,15.88888888888889,0.0
WMSA,-49.416666666666664,0.0
WSAP,13.933333333333334,0.0
WSSL,10.916666666666666,0.0
WSSS,17.620658781008707,0.0
YPDN,23.658080808080808,0.0
YPPH,7.204156674660272,0.0
ZBAA,21.804576708791956,0.0
ZBAD,35.55760869565218,0.0
ZBSJ,39.29259259259259,0.0
ZBTJ,27.419298245614034,0.0
ZBYN,34.775,0.0
ZGGG,22.840471024319683,0.0
ZGHA,23.35423976608187,0.0
ZGSZ,19.121439749608765,0.0
ZHCC,23.90124378109453,0.0
ZHHH,9.40873130728413,0.0
ZJHK,18.87063492063492,0.0
ZJSY,12.360185185185184,0.0
ZLXY,19.944500279173646,0.0
ZMCK,6.614473684210526,0.0
ZMUB,12.87278911564626,0.0
ZPPP,17.775494350282486,0.0
ZSAM,35.95146290491118,0.0
ZSCN,11.466666666666667,0.0
ZSFZ,30.381725888324873,0.0
ZSHC,27.775703703703705,0.0
ZSJN,25.273039215686275,0.0
ZSNB,35.31453333333333,0.0
ZSNJ,24.743327008222643,0.0
ZSOF,32.47348484848485,0.0
ZSPD,26.2116975735769,0.0
ZSQD,23.288970588235294,0.0
ZSSS,156.96666666666667,0.0
ZSWZ,18.936363636363637,0.0
ZUCK,10.24980632008155,0.0
ZUGY,27.297777777777775,0.0
ZUTF,3.47125,0.0
ZUUU,19.88743467393774,0.0
ZWWW,39.761111111111106,0.0
ZYCC,-5.308333333333334,0.0
ZYTX,25.358164983164986,0.0
ZZZZ,9.349029982363316,0.0
